,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,education_cat,workclass_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,gender_cat,native-country_cat
451,65,178878.0,9,0,0,48,11,4,2,4,0,4,1,38
452,43,157237.0,14,0,0,40,12,0,2,9,0,4,1,38
453,45,155664.0,9,0,0,44,11,2,4,0,1,4,1,38
454,24,322658.0,13,0,0,40,9,5,4,3,1,4,0,38
455,24,208503.0,10,0,0,42,15,2,4,6,1,4,1,38
456,19,223326.0,10,0,1721,35,15,1,4,10,3,4,1,38
457,37,20308.0,13,0,0,65,9,2,2,9,0,4,1,38
458,24,124751.0,9,0,0,35,11,2,4,0,3,4,0,38
459,34,113363.99999999999,10,0,0,40,15,2,2,6,0,4,1,10
460,50,196900.0,9,0,0,39,11,5,2,7,5,4,0,38
461,36,168170.0,9,0,0,40,11,2,2,2,0,4,1,32
462,39,205338.0,13,0,0,60,9,2,2,11,0,4,1,38
463,44,98806.0,4,0,0,38,5,4,2,2,0,4,1,38
464,45,226451.99999999997,9,0,0,40,11,5,2,7,0,4,1,38
465,32,479179.0,7,0,0,40,1,5,4,10,3,4,1,38
466,47,471990.0,14,0,0,40,12,0,2,3,0,2,1,38
467,50,44728.0,9,0,0,40,11,2,2,6,0,4,1,38
468,32,33117.0,11,0,0,40,8,2,2,7,0,4,1,38
469,19,264876.0,9,0,0,40,11,2,4,5,3,4,1,38
472,28,193122.0,9,0,0,50,11,2,0,11,2,4,1,38
473,39,149347.0,14,0,0,40,12,0,4,9,1,4,1,30
474,21,129172.0,10,2907,0,40,15,2,4,7,1,4,1,38
475,73,151255.0,10,0,0,75,15,4,6,4,1,4,0,38
476,39,98886.0,4,4508,0,40,5,2,2,7,0,4,1,25
477,25,238673.0,10,0,0,40,15,2,4,6,1,4,1,38
478,31,137991.0,10,0,0,20,15,2,1,11,5,4,0,38
479,51,85942.0,10,0,0,32,15,2,0,11,1,4,0,38
480,39,85783.0,13,0,0,28,9,2,2,0,5,4,0,38
481,31,174789.0,13,0,0,40,9,2,0,5,3,4,1,38
482,21,457161.99999999994,10,0,0,17,15,2,4,11,3,2,1,38
483,46,176026.0,13,27828,0,50,9,2,0,3,1,4,1,38
484,73,88594.0,9,0,0,35,11,2,0,3,1,4,0,38
485,41,311101.0,9,0,0,40,11,2,0,2,1,4,1,38
486,20,273989.0,9,0,0,40,11,2,4,13,3,4,1,38
487,27,370242.0,12,0,0,30,7,2,4,7,1,4,1,38
488,24,194630.0,13,0,0,35,9,2,4,9,1,4,1,38
489,20,313817.0,10,0,0,40,15,2,2,2,0,4,1,38
490,39,195843.0,11,0,0,40,8,2,4,6,3,4,1,38
491,27,203160.0,13,0,0,28,9,2,4,5,1,4,1,38
492,33,175856.0,7,0,0,60,1,2,2,11,0,4,1,38
493,33,75435.0,9,0,0,40,11,2,2,5,0,0,1,38
494,36,291676.0,5,0,0,40,6,5,2,2,0,2,1,38
495,55,192869.0,10,0,0,36,15,2,2,3,0,4,1,38
496,19,124464.0,10,0,0,40,15,2,4,6,3,4,1,38
497,35,98776.0,9,0,0,60,11,2,4,3,1,4,1,38
498,34,107960.0,3,0,0,40,4,2,4,6,2,1,1,24
499,62,312286.0,15,0,0,35,14,5,0,9,1,4,0,38
500,33,48520.0,10,0,0,40,15,4,2,2,0,4,1,38
501,39,224541.00000000003,5,4386,0,55,6,2,2,2,0,4,1,25
502,36,237712.99999999997,10,0,0,40,15,1,2,12,0,4,1,38
503,41,309990.0,13,0,0,33,9,2,0,0,4,4,0,38
504,39,37019.0,9,0,0,60,11,4,2,2,0,4,1,38
506,18,170183.0,9,0,0,10,11,2,4,0,3,4,0,38
507,61,142988.0,10,15024,0,45,15,2,2,3,0,4,1,38
508,20,163205.0,11,0,0,36,8,0,4,0,3,4,0,38
509,35,455379.0,9,0,0,65,11,4,2,13,0,4,1,38
510,27,104423.0,9,0,0,40,11,2,4,6,3,4,1,38
511,66,104936.0,6,0,0,38,0,2,6,7,4,4,0,38
512,21,542610.0,9,0,0,40,11,2,4,13,2,2,1,38
513,20,208117.00000000003,10,0,0,18,15,2,4,7,3,4,0,38
514,34,105141.0,10,0,0,40,15,2,0,0,3,4,1,38
517,31,213339.0,9,0,0,40,11,2,5,12,1,4,0,38
518,41,177989.0,16,0,2051,60,10,2,2,9,0,4,1,38
519,64,107732.00000000001,2,0,0,45,3,5,2,4,0,3,1,3
520,32,312403.0,13,0,0,40,9,2,4,3,1,4,0,38
521,30,176992.0,9,0,0,50,11,1,2,13,0,4,1,38
522,36,84294.0,13,0,0,72,9,4,2,4,0,4,1,38
523,22,143062.0,10,0,0,12,15,2,4,4,3,4,1,38
524,53,139671.0,10,0,0,50,15,1,2,3,0,4,1,38
525,50,116813.99999999999,9,0,0,40,11,2,6,0,1,0,0,38
526,36,37778.0,13,0,0,40,9,2,2,3,0,4,1,38
527,41,240900.0,7,0,0,40,1,3,2,3,0,4,1,38
528,55,202652.0,13,0,0,35,9,2,4,3,1,4,0,38
529,38,52187.0,13,15024,0,50,9,2,2,11,0,4,1,38
530,28,349751.0,13,2174,0,50,9,2,4,3,1,2,1,38
531,24,238384.0,13,0,0,37,9,1,4,9,3,4,0,38
532,60,209843.99999999997,10,0,0,40,15,2,0,0,2,4,0,38
533,54,333301.0,6,0,0,40,0,2,2,7,0,2,1,38
534,27,214974.00000000003,9,0,0,60,11,3,2,2,0,4,1,38
535,30,113453.0,14,0,0,30,12,2,2,9,5,4,0,38
536,54,162238.0,9,0,0,45,11,2,6,13,1,4,1,38
537,44,98779.0,10,5178,0,40,15,2,2,2,0,4,1,38
538,52,165001.0,9,0,0,60,11,2,2,13,0,4,1,38
539,18,78528.0,7,0,0,20,1,2,4,7,3,4,1,38
540,55,353881.0,4,0,0,50,5,2,2,13,0,4,1,38
541,35,251396.0,13,0,0,50,9,2,2,9,0,4,1,38
542,37,178100.0,13,0,0,40,9,2,0,3,1,4,0,38
543,22,416165.00000000006,10,0,0,40,15,2,4,0,3,4,0,38
544,45,177536.0,13,0,0,45,9,2,2,3,0,4,1,8
545,38,203717.0,13,0,0,60,9,2,2,4,0,4,1,38
546,48,107231.0,13,0,0,40,9,2,2,9,0,4,1,38
547,35,106448.0,11,0,0,40,8,2,2,7,0,4,1,38
548,21,196816.0,11,0,0,50,8,2,2,2,2,4,1,38
549,37,191342.0,9,0,0,60,11,4,2,2,0,1,1,29
550,18,170194.0,7,0,0,25,1,2,4,11,3,4,1,38
551,26,113587.0,6,0,0,35,0,2,0,6,3,4,1,38
552,48,72425.0,13,0,0,50,9,3,2,2,0,4,1,38
553,51,217480.00000000003,10,8614,0,40,15,2,5,0,1,2,1,38
554,52,120914.0,10,0,0,40,15,2,2,2,0,4,1,38
555,32,33945.0,13,0,0,40,9,5,2,4,0,4,1,38
556,39,199753.00000000003,13,0,0,60,9,4,2,7,0,4,1,38
557,51,144284.0,13,0,0,40,9,2,2,9,0,4,1,38
558,54,53833.0,13,0,0,50,9,2,2,11,0,4,1,38
559,21,151158.0,10,0,0,25,15,2,4,9,1,4,0,38
560,43,125577.0,9,0,0,40,11,2,5,0,4,2,0,38
561,32,242323.0,10,0,0,40,15,2,4,0,3,4,0,38
562,31,195181.0,14,0,0,35,12,5,2,9,0,4,1,38
564,26,341672.0,10,0,0,60,15,2,4,0,2,1,1,18
565,35,116369.0,9,0,0,40,11,2,4,2,1,4,1,38
566,73,113446.00000000001,3,0,0,54,4,2,2,3,0,4,1,38
567,25,121285.0,13,0,0,40,9,4,4,11,1,4,0,38
568,58,25124.0,11,0,2377,65,8,4,2,4,0,4,1,38
569,32,182274.0,9,0,0,37,11,2,5,7,3,4,0,38
570,28,103548.0,13,0,0,40,9,2,2,9,0,4,1,38
571,41,38434.0,14,0,0,30,12,4,4,11,1,4,0,38
572,53,317313.0,9,0,0,48,11,4,2,2,0,4,1,38
573,49,177543.0,9,0,0,35,11,2,5,0,4,4,0,38
574,55,139834.0,13,0,0,40,9,2,2,9,0,4,1,38
575,29,118478.0,10,7298,0,50,15,2,2,0,5,4,0,38
576,28,147951.0,11,0,0,80,8,4,2,4,0,4,1,38
577,44,201733.99999999997,9,0,0,45,11,2,2,2,0,4,1,38
578,41,198196.00000000003,14,0,0,45,12,2,2,3,0,4,1,38
579,26,141876.0,11,3103,0,45,8,2,2,11,0,4,1,38
580,23,325179.0,9,0,0,40,11,2,2,11,0,4,1,38
581,37,143774.0,13,0,0,40,9,4,2,9,5,4,0,10
582,23,152328.0,13,13550,0,50,9,2,4,9,3,4,1,38
583,33,479600.0,10,0,0,40,15,2,4,7,4,2,0,38
584,44,180599.0,9,0,0,40,11,2,4,2,3,4,1,38
585,21,448025.99999999994,10,2907,0,30,15,2,4,10,3,4,1,38
586,36,300333.0,7,0,0,40,1,2,2,3,0,4,1,4
587,44,184105.0,13,5013,0,40,9,1,2,0,0,4,1,38
588,23,202084.0,9,0,0,40,11,2,4,7,4,2,0,38
589,26,29515.0,9,0,0,40,11,2,0,3,3,4,1,38
590,32,247328.0,3,0,0,40,4,2,4,7,1,4,1,25
591,31,188246.0,10,0,0,40,15,2,2,5,0,4,1,38
592,50,105788.0,9,6497,0,35,11,1,5,3,4,2,0,38
593,18,352640.0,10,0,0,20,15,3,4,0,3,4,0,38
594,49,132576.0,13,0,0,50,9,2,2,3,0,4,1,38
595,59,128829.00000000001,9,0,0,40,11,2,0,7,1,4,0,38
596,38,93140.0,9,0,0,28,11,2,5,6,4,2,0,38
597,50,155965.0,10,0,0,55,15,3,2,11,0,4,1,38
598,51,335902.0,10,0,1672,55,15,3,2,2,0,4,1,38
599,22,158522.0,10,0,0,35,15,2,4,6,3,1,1,38
600,54,174806.0,9,0,0,40,11,2,2,6,5,4,0,38
601,37,32207.0,9,0,0,40,11,2,4,13,1,4,1,38
602,31,43607.0,13,0,0,60,9,2,6,0,4,4,1,38
603,67,168224.0,13,0,0,40,9,5,2,3,0,4,1,38
605,21,311376.0,10,0,0,40,15,2,4,3,2,4,0,38
606,30,101562.0,9,0,0,40,11,2,4,0,1,4,0,38
607,32,267859.0,10,0,0,50,15,1,2,10,0,4,1,4
608,36,86143.0,11,0,0,40,8,2,4,2,3,1,1,38
609,33,217304.0,13,0,0,40,9,1,4,0,1,2,1,38
610,37,410034.0,9,0,0,56,11,2,2,2,0,4,1,38
611,29,293073.0,15,7298,0,48,14,2,2,9,0,4,1,38
613,26,247425.0,10,0,0,40,15,2,4,11,1,2,1,13
614,51,128338.0,4,0,0,40,5,2,2,9,0,4,1,38
615,39,189344.0,9,0,0,40,11,2,2,6,0,4,1,25
616,18,366154.0,9,0,0,30,11,2,4,7,1,4,1,38
617,52,163051.0,8,0,1628,40,2,2,2,6,0,4,1,38
618,31,437200.00000000006,10,0,0,40,15,2,2,4,0,4,1,25
619,45,323798.0,13,7298,0,53,9,2,2,3,0,4,1,38
620,38,182570.0,10,0,0,38,15,2,2,6,0,4,1,38
621,21,200318.00000000003,12,0,0,35,7,2,4,11,1,4,0,38
622,33,48520.0,9,0,0,40,11,2,5,5,1,4,1,38
623,39,130007.00000000001,10,0,0,40,15,2,0,2,4,4,1,38
624,31,166248.0,9,0,0,40,11,2,2,6,0,4,1,38
625,43,203554.0,13,0,1902,50,9,2,2,3,0,4,1,38
627,33,291333.0,13,7298,0,45,9,3,2,3,0,4,1,38
628,49,39140.0,9,0,0,60,11,4,2,4,0,4,1,38
629,41,266439.0,9,0,0,40,11,2,2,6,0,4,1,38
630,55,126840.0,10,0,0,40,15,4,0,6,1,4,1,38
631,52,166419.0,10,0,0,37,15,2,0,0,1,2,0,38
632,42,287129.0,13,0,0,40,9,2,0,9,1,2,1,38
633,24,206826.99999999997,10,0,0,30,15,2,4,0,3,4,0,38
634,42,173888.0,9,0,0,52,11,2,3,0,1,4,1,38
635,41,253250.0,13,7298,0,40,9,5,2,3,0,4,1,38
636,35,337239.0,9,0,0,40,11,2,2,6,0,4,1,25
638,54,201127.0,14,0,0,42,12,0,0,3,1,4,1,38
639,24,403107.0,3,0,0,40,4,2,4,5,2,4,1,25
642,57,223891.99999999997,13,0,0,40,9,0,2,3,5,4,0,38
643,58,191318.0,14,15024,0,40,12,5,2,3,0,4,1,38
644,32,394707.99999999994,9,0,0,40,11,2,4,7,4,2,1,38
645,22,119473.99999999999,9,1055,0,25,11,2,4,11,3,4,0,38
646,20,419983.99999999994,9,0,0,25,11,2,0,7,4,4,0,38
649,26,197897.0,9,0,0,20,11,1,4,0,3,2,0,8
650,33,286675.0,7,0,0,40,1,2,2,2,0,4,1,38
651,19,191986.0,6,0,0,40,0,2,4,11,4,4,0,38
652,50,90525.0,9,15024,0,20,11,4,2,7,5,4,0,38
653,32,56150.0,9,0,0,40,11,2,2,11,0,4,1,38
654,51,248327.0,13,0,0,40,9,1,2,13,0,2,1,38
655,18,90860.0,10,0,0,20,15,2,4,11,3,1,0,38
656,35,104858.0,14,0,0,50,12,0,2,3,0,4,1,38
658,46,196707.0,9,0,0,55,11,2,0,2,1,4,1,38
659,37,29430.0,9,0,0,45,11,2,0,11,4,4,1,38
660,45,54038.0,10,0,1902,20,15,2,2,0,5,4,0,38
661,63,281025.0,5,0,0,32,6,2,2,5,0,4,1,38
662,53,258832.00000000003,9,0,0,10,11,2,4,7,2,1,1,29
663,24,131220.0,9,0,0,40,11,2,4,0,3,2,0,38
666,47,265097.0,9,0,0,40,11,2,2,6,0,4,1,38
667,41,185057.0,9,0,0,40,11,2,4,3,4,4,0,38
668,27,169557.0,9,6849,0,40,11,2,0,6,1,4,1,38
669,35,333636.0,9,0,0,75,11,3,2,3,0,2,1,38
670,19,181652.0,10,0,0,24,15,2,4,0,3,4,0,38
671,47,34307.0,10,0,0,35,15,2,5,7,1,4,0,38
672,25,198813.0,13,0,1590,40,9,0,4,0,4,2,0,38
673,59,240030.0,15,0,0,40,14,1,2,3,0,4,1,38
674,28,226089.0,6,0,0,40,0,2,4,6,4,4,0,38
675,17,190941.0,6,0,0,20,0,2,4,11,3,4,0,38
676,21,160261.0,10,2463,0,50,15,2,4,3,3,1,1,8
677,31,208458.00000000003,9,0,0,40,11,2,0,11,4,3,0,25
678,49,112761.00000000001,9,0,0,40,11,2,0,5,1,4,0,38
679,48,67716.0,14,7688,0,50,12,1,2,9,0,4,1,38
680,60,121076.0,16,0,0,20,10,4,0,11,1,4,1,38
681,33,182556.0,8,0,0,40,2,4,4,13,1,4,1,38
682,40,231348.0,9,0,0,40,11,2,2,2,0,4,1,38
683,42,55395.0,10,0,0,52,15,2,2,2,0,4,1,38
684,34,344073.0,9,5013,0,40,11,2,2,13,0,4,1,38
685,38,318912.0,11,0,0,52,8,0,0,0,3,2,1,38
686,58,237545.99999999997,10,0,0,70,15,4,2,3,0,4,1,38
688,52,305090.0,10,0,0,55,15,2,5,11,2,4,0,38
689,22,198478.0,10,0,0,40,15,1,2,10,0,4,1,38
690,24,321435.0,13,0,0,35,9,2,2,4,0,4,1,38
691,39,259716.0,9,0,0,40,11,2,0,6,4,4,0,25
692,41,191547.0,14,99999,0,55,12,2,2,3,0,4,1,38
694,56,225926.99999999997,5,2580,0,40,6,2,2,2,0,4,1,38
695,21,256504.0,9,0,0,40,11,2,4,7,1,4,0,38
696,29,168526.0,9,0,0,25,11,2,0,11,4,4,0,38
697,45,44489.0,11,0,0,10,8,2,0,7,1,4,1,38
698,44,159449.0,10,0,0,80,15,1,2,10,0,4,1,38
699,54,387540.0,14,0,0,45,12,2,2,9,0,4,1,38
700,24,314819.0,10,2174,0,40,15,2,4,2,1,4,1,38
701,40,34722.0,13,0,0,50,9,2,2,3,0,4,1,38
702,43,125831.0,13,99999,0,60,9,5,4,9,3,4,1,38
704,41,264663.0,7,0,0,40,1,4,0,7,1,4,0,38
705,32,294121.0,11,0,0,40,8,2,0,0,1,4,0,38
706,31,83912.0,13,0,0,25,9,2,2,0,5,4,0,25
707,26,241625.99999999997,9,0,0,40,11,2,0,0,1,4,1,38
708,50,137815.0,13,0,0,40,9,5,2,2,0,4,1,38
709,62,153891.0,11,3137,0,40,8,3,2,3,0,4,1,38
710,24,83774.0,9,2885,0,45,11,2,2,7,0,4,1,38
711,58,199067.0,13,0,0,65,9,2,0,3,1,4,1,38
712,44,57233.0,10,0,0,40,15,3,2,2,0,4,1,38
713,44,211517.0,8,0,0,40,2,2,0,7,1,4,1,38
714,37,132879.0,10,0,0,50,15,3,2,13,0,4,1,38
715,65,72776.0,4,2964,0,40,5,4,4,4,1,4,1,38
716,33,54318.0,9,0,0,40,11,2,2,2,0,4,1,38
718,56,174564.0,14,0,0,60,12,4,2,9,0,4,1,38
719,35,179579.0,14,0,1977,48,12,2,2,3,0,4,1,38
720,33,187618.0,13,0,1741,40,9,2,4,9,3,4,1,38
721,35,186819.0,13,0,0,48,9,2,2,12,0,4,1,38
722,47,60087.0,10,0,0,60,15,4,3,3,1,4,0,38
723,35,28987.0,5,0,0,96,6,4,2,2,0,0,1,38
724,56,187355.0,10,0,0,40,15,2,0,11,4,4,0,38
725,29,218555.0,14,0,0,40,12,3,4,9,3,4,1,38
726,53,94214.0,15,7298,0,50,14,3,2,9,0,1,1,36
727,42,204729.0,11,0,0,25,8,2,5,11,4,2,0,38
729,24,236696.0,13,0,0,50,9,2,4,12,1,4,1,35
730,33,179747.0,9,0,0,40,11,2,2,6,0,4,1,38
731,42,187322.0,6,0,0,45,0,2,2,11,0,4,1,38
732,38,116975.0,10,0,1887,50,15,5,2,10,0,4,1,38
733,32,205950.0,9,0,0,40,11,2,4,6,3,4,1,38
734,20,190968.0,4,0,0,20,5,4,4,2,3,4,1,38
735,32,160458.0,9,0,0,50,11,2,2,2,0,4,1,38
736,28,190911.0,10,0,0,40,15,1,2,10,0,4,1,38
737,51,85382.0,9,0,0,55,11,2,2,2,0,4,1,38
738,41,129793.00000000001,9,0,0,30,11,1,4,7,3,4,1,38
739,37,270181.0,12,0,0,50,7,1,3,7,4,2,0,38
740,23,243723.0,9,0,0,40,11,2,2,7,5,4,0,38
741,40,168113.0,9,0,0,40,11,2,2,2,0,4,1,38
742,47,652784.0,6,0,0,40,0,2,2,6,0,4,1,38
743,46,315984.0,9,0,0,50,11,4,2,3,0,4,1,38
744,24,311311.0,13,0,0,40,9,2,4,11,1,4,1,38
745,40,111336.0,9,0,0,28,11,2,0,6,4,2,0,38
746,30,100252.0,9,0,0,60,11,4,2,6,3,1,1,34
747,41,186990.0,15,0,0,52,14,5,6,9,1,3,0,38
748,37,241633.00000000003,13,0,0,45,9,5,2,0,5,2,0,38
749,49,252616.0,9,0,0,40,11,0,2,13,0,1,1,29
750,41,46366.0,13,0,0,50,9,0,2,3,5,2,0,38
751,52,266138.0,11,0,0,35,8,1,2,3,0,4,1,38
752,23,32732.0,10,0,0,50,15,2,4,11,1,4,1,38
753,34,361978.0,9,1471,0,40,11,2,0,2,4,2,0,38
754,25,77661.0,13,0,2444,40,9,5,4,3,1,4,0,38
755,44,60087.0,9,0,0,45,11,3,2,2,0,4,1,38
756,31,197550.0,9,0,0,33,11,1,0,9,4,4,1,38
757,53,170701.0,13,0,0,40,9,2,0,0,4,4,0,38
758,62,159822.0,9,0,0,50,11,2,2,3,0,4,1,38
759,35,211494.0,13,0,1876,55,9,2,4,3,1,4,1,38
760,30,340899.0,13,0,0,40,9,0,4,9,1,4,1,38
761,48,224752.0,9,0,0,40,11,5,2,0,5,4,0,38
762,36,102568.0,13,0,0,40,9,2,4,9,1,4,0,38
763,32,220690.0,7,0,0,33,1,2,0,7,1,4,1,38
764,22,303170.0,10,0,0,28,15,2,4,8,3,4,0,38
766,19,192162.0,9,0,0,40,11,2,4,9,1,4,0,38
767,26,201635.0,9,0,0,40,11,2,4,0,1,4,0,38
769,56,133728.0,10,0,0,35,15,5,2,3,0,4,1,38
770,45,347025.0,4,0,0,21,5,2,6,7,4,4,0,38
771,23,110997.99999999999,10,0,0,40,15,2,4,0,3,1,0,29
772,31,122347.0,9,0,0,40,11,2,5,5,1,4,1,38
773,30,127875.00000000001,7,0,0,8,1,2,4,11,4,4,0,38
774,42,167534.0,9,5013,0,35,11,2,2,5,0,4,1,38
775,27,152560.0,15,0,0,60,14,5,2,9,0,4,1,38
776,37,265144.0,13,0,0,50,9,2,2,3,0,4,1,38
777,31,302679.0,9,0,0,60,11,2,4,6,1,4,1,38
778,33,290763.0,13,0,0,40,9,2,5,9,1,4,0,38
779,64,86837.0,1,0,0,40,13,2,2,5,0,1,1,29
780,32,147118.0,9,0,0,40,11,2,0,7,1,4,0,38
782,37,169469.0,10,0,0,40,15,2,2,2,0,4,1,38
783,25,189334.0,7,0,0,40,1,2,2,13,0,4,1,38
784,49,139571.0,9,4064,0,40,11,2,2,0,0,4,1,38
785,36,111545.0,13,0,1902,40,9,2,2,9,0,4,1,38
786,67,72776.0,10,10566,0,15,15,2,2,5,0,4,1,38
787,54,307973.0,9,0,0,40,11,2,2,5,0,4,1,38
788,45,211666.00000000003,16,0,0,40,10,1,4,9,1,4,0,38
789,30,143766.0,10,0,0,40,15,2,4,2,1,4,1,38
790,39,112812.0,9,0,0,40,11,5,2,10,2,4,0,38
791,57,43290.0,6,0,0,20,0,2,0,7,1,0,0,38
792,57,111385.0,6,0,0,40,0,2,4,7,1,4,1,38
793,23,145744.0,9,0,0,40,11,4,2,4,0,4,1,38
794,49,126754.0,9,0,0,40,11,1,2,7,2,4,1,21
795,46,54260.0,13,0,0,10,9,5,2,9,0,4,1,38
796,41,34895.0,13,0,0,43,9,5,4,12,1,4,0,38
797,44,166740.0,11,0,0,45,8,2,2,12,0,4,1,38
798,25,143062.0,13,2463,0,30,9,2,4,7,3,4,0,38
799,34,191957.0,13,0,0,45,9,1,2,2,0,2,1,38
800,24,109455.99999999999,13,0,0,25,9,2,4,11,3,4,1,38
801,32,198183.0,13,0,0,45,9,2,4,3,1,4,0,38
802,27,157449.0,9,0,0,50,11,1,2,12,0,4,1,38
803,67,53874.0,8,0,0,40,2,2,2,6,0,2,1,4
804,36,191754.0,9,0,0,40,11,2,2,2,0,4,1,38
805,40,320071.0,10,0,1408,48,15,2,0,3,1,4,1,38
806,24,164574.0,9,0,0,40,11,2,2,13,0,4,1,38
807,46,185870.0,13,0,1902,40,9,2,2,11,0,4,1,38
808,44,165745.0,9,0,0,38,11,5,0,0,4,4,0,38
809,23,40323.0,10,0,0,40,15,4,2,2,0,4,1,38
810,46,199378.0,15,0,0,90,14,2,4,9,1,4,1,38
811,31,289889.0,11,0,0,40,8,2,4,12,1,4,1,38
812,21,152200.0,10,0,0,40,15,1,2,10,3,2,1,38
813,61,198231.0,9,0,0,40,11,2,2,2,0,4,1,38
814,71,28865.0,9,0,0,15,11,4,2,4,0,4,1,38
815,42,26915.0,13,0,0,40,9,2,2,3,0,4,1,38
817,21,204034.0,10,0,0,16,15,5,4,7,1,4,0,38
818,21,243368.0,1,0,0,25,13,2,4,4,1,4,1,25
819,28,191088.0,13,2354,0,60,9,1,0,9,1,4,0,38
820,27,194515.0,12,0,0,37,7,1,4,9,3,2,0,38
821,32,28984.0,10,0,2001,25,15,2,4,7,1,4,0,38
822,47,125892.0,9,0,0,40,11,2,0,5,1,4,1,38
823,22,37932.0,12,0,0,35,7,2,4,3,1,4,1,8
824,56,249751.0,9,0,0,40,11,2,2,12,0,4,1,38
825,20,191948.0,9,0,0,40,11,2,2,7,2,4,0,38
826,30,97306.0,10,0,0,40,15,2,4,11,1,4,0,38
827,22,176178.0,10,0,0,25,15,2,4,7,3,4,0,38
828,28,142764.0,11,7688,0,45,8,2,2,2,0,4,1,38
829,50,148431.0,14,0,0,55,12,2,2,3,0,4,1,38
830,66,148380.0,9,1424,0,10,11,5,2,6,5,4,0,38
831,38,314890.0,10,0,0,46,15,2,4,7,1,4,1,38
832,62,177493.0,8,0,0,30,2,2,2,3,0,4,1,38
833,36,327435.0,14,0,0,40,12,0,0,12,1,4,0,38
834,47,275967.0,6,0,0,35,0,2,2,2,0,4,1,38
835,25,176520.0,9,0,0,40,11,2,4,12,1,4,1,38
836,26,186463.0,10,0,0,40,15,2,2,13,0,4,1,38
837,37,50380.0,7,0,0,40,1,2,2,4,0,4,1,38
838,70,323987.0,4,0,0,8,5,4,2,2,0,4,1,38
839,52,192445.0,7,0,0,40,1,2,2,13,0,4,1,38
840,70,142851.0,5,0,0,18,6,2,2,3,0,4,1,38
841,19,42750.0,9,0,0,40,11,5,4,10,3,4,1,38
842,23,199010.99999999997,7,0,0,3,1,2,4,2,3,4,1,38
844,37,173963.0,7,0,0,40,1,2,5,11,4,2,0,38
845,45,284763.0,10,0,0,40,15,5,0,9,4,2,0,38
846,29,108775.0,13,0,0,50,9,2,2,3,0,4,1,38
847,56,233311.99999999997,13,0,0,20,9,4,2,3,0,4,1,30
848,50,197826.0,14,0,0,40,12,2,2,12,0,4,1,38
849,20,123007.0,9,0,2001,30,11,2,4,0,2,4,1,38
850,26,264012.0,13,0,0,40,9,2,4,0,1,4,1,38
851,41,214247.0,15,0,2415,60,14,3,2,9,0,4,1,38
852,21,200121.0,9,0,0,40,11,2,4,5,3,4,1,38
853,48,138069.0,3,0,2042,50,4,4,2,2,0,4,1,38
854,22,33551.0,10,0,0,40,15,2,4,7,1,4,1,38
855,37,89083.0,12,0,0,35,7,5,2,7,0,4,1,38
856,47,369438.0,10,0,0,30,15,2,2,2,0,2,1,38
857,61,93997.0,13,0,0,40,9,2,0,11,4,4,1,38
858,47,169699.0,14,0,0,40,12,1,2,9,0,4,1,38
859,37,115428.99999999999,9,0,0,25,11,2,2,2,0,4,1,38
860,46,96652.0,11,0,0,40,8,5,5,0,4,2,0,38
861,42,103759.0,9,0,0,48,11,4,2,11,0,4,1,38
862,41,54422.0,9,0,0,40,11,2,0,0,4,4,0,38
863,33,107215.0,5,0,0,40,6,1,2,7,0,4,1,38
864,24,194630.0,13,0,0,35,9,2,4,9,1,4,1,38
865,27,102142.0,12,0,0,40,7,2,4,12,1,4,1,38
866,40,134638.0,13,0,0,39,9,0,2,3,0,4,1,38
867,56,46920.0,6,0,0,40,0,2,2,6,0,4,1,38
868,35,207972.99999999997,16,0,0,55,10,0,2,9,0,4,1,1
869,24,208946.00000000003,11,0,0,40,8,2,4,2,1,4,1,38
870,73,252431.0,10,0,0,1,15,4,2,9,5,4,0,38
871,36,251730.0,10,0,0,50,15,2,4,11,1,4,1,38
872,31,301251.0,13,0,0,50,9,2,2,2,0,4,1,38
874,36,197274.0,9,0,0,40,11,2,4,5,1,2,1,38
875,37,106043.0,9,0,0,40,11,2,2,11,0,2,1,38
876,26,195636.0,13,0,0,55,9,2,4,9,1,4,0,38
877,20,237956.0,9,0,0,40,11,2,4,10,3,4,1,4
878,58,31532.0,13,0,0,40,9,2,2,9,0,4,1,38
879,45,276157.0,13,0,0,40,9,5,2,9,0,4,1,38
881,31,142921.0,13,0,0,40,9,2,4,12,1,4,0,38
882,44,217039.00000000003,15,99999,0,60,14,2,2,9,0,4,1,38
883,19,259168.99999999997,10,0,0,30,15,1,4,9,3,4,0,38
884,54,409173.0,9,0,0,50,11,2,2,12,0,2,1,32
885,31,73161.0,14,0,1740,40,12,5,2,9,0,4,1,38
886,27,241431.0,9,0,0,35,11,2,2,2,0,4,1,38
887,36,151764.0,10,5178,0,40,15,2,2,11,0,4,1,38
888,47,131726.0,10,0,1876,40,15,0,0,0,1,4,1,38
889,35,334291.0,13,0,0,45,9,2,2,3,0,4,1,38
890,42,67243.0,2,0,0,55,3,2,2,0,0,4,1,31
891,45,370261.0,13,0,0,40,9,2,0,3,1,4,0,38
892,70,573446.0,9,1455,0,40,11,2,2,2,0,4,1,38
893,27,189775.0,8,0,0,44,2,1,4,7,3,2,0,38
894,36,312206.0,9,0,0,60,11,2,2,9,0,4,1,38
