,age,fnlwgt,educational-num,capital-gain,hours-per-week,education_cat,workclass_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,gender_cat,native-country_cat
481,32,104956.0,13,2000,45,9,2,2,8,0,4,1,146
482,57,68642.0,13,0,40,9,1,0,8,1,4,0,146
483,71,80116.0,15,0,20,14,4,2,8,0,4,1,146
484,38,96149.0,13,0,30,9,2,0,8,4,4,0,146
485,36,91773.0,14,0,40,12,2,4,4,1,4,1,146
486,73,72642.0,14,0,26,12,2,4,7,1,4,0,146
487,65,93944.0,14,0,40,12,2,6,8,1,4,1,146
488,60,87268.0,11,0,25,8,4,2,7,5,4,0,146
489,69,84808.0,10,0,5,15,4,2,8,5,4,0,146
490,60,84152.0,14,58,40,12,1,0,4,1,4,0,146
491,21,111060.0,9,0,52,11,2,4,6,1,4,1,146
492,20,130499.00000000001,9,0,40,11,2,4,6,1,4,0,146
493,55,90569.0,13,0,40,9,2,2,8,5,4,0,146
494,63,75210.0,9,0,5,11,2,0,6,1,4,0,146
495,48,100749.0,7,0,40,1,2,0,10,1,4,1,146
496,60,79624.0,13,0,40,9,5,4,4,1,4,1,146
497,65,86685.0,9,0,40,11,2,2,7,5,1,0,150
498,53,77864.0,14,0,37,12,1,4,8,1,4,0,146
499,52,85162.0,10,0,32,15,2,0,6,1,4,0,146
500,61,77184.0,10,0,40,15,2,2,4,0,4,1,146
501,28,101501.0,13,0,40,9,2,4,8,1,4,1,146
502,45,85809.0,9,0,37,11,2,4,0,4,4,0,146
503,18,100910.0,10,0,12,15,2,4,8,3,4,0,146
504,48,103154.0,6,0,40,0,2,4,2,1,4,1,146
505,49,87283.0,10,0,40,15,2,0,0,4,4,0,146
506,51,86232.0,9,0,40,11,2,4,7,1,4,1,146
507,33,152345.0,14,0,50,12,2,4,5,1,4,1,146
508,32,138624.0,9,0,42,11,2,4,0,1,4,0,146
509,41,95629.0,16,0,40,10,5,2,8,5,4,0,146
510,66,79518.0,14,0,35,12,1,4,8,1,4,0,146
511,56,70260.0,13,0,40,9,1,2,2,0,4,1,146
512,20,135331.0,9,0,5,11,2,4,0,3,4,0,146
513,24,173306.0,13,0,40,9,2,4,9,1,4,0,146
514,32,138624.0,12,0,25,7,2,4,0,1,4,0,146
515,65,69827.0,13,50,36,9,2,2,8,0,4,1,146
516,50,82121.0,16,0,60,10,2,0,8,1,4,0,146
517,68,93944.0,9,0,35,11,2,2,2,0,4,1,146
518,68,84808.0,13,0,40,9,2,6,9,1,4,0,146
519,68,93944.0,14,4100,1,12,2,2,4,0,4,1,146
520,46,100001.0,14,0,40,12,2,3,8,1,1,1,32
522,30,97180.0,12,0,45,7,2,4,4,1,4,0,146
523,35,95524.0,9,0,40,11,2,0,0,1,4,0,146
524,64,79654.0,10,0,40,15,2,2,9,5,4,0,146
525,66,78688.0,9,0,40,11,2,2,7,0,4,1,146
526,46,74121.0,9,0,40,11,2,0,8,1,4,1,146
527,26,114400.0,9,0,30,11,2,4,9,3,4,1,146
528,56,70260.0,12,0,25,7,3,4,2,1,4,1,146
529,36,95524.0,12,0,50,7,2,2,6,5,4,0,146
530,58,85357.0,10,0,45,15,2,4,7,1,4,1,146
532,23,111060.0,9,0,40,11,1,4,6,2,4,1,146
533,49,76865.0,13,0,50,9,2,2,9,0,4,1,146
534,53,94096.0,9,0,40,11,2,2,9,0,4,1,146
535,18,109487.0,9,0,20,11,2,4,6,3,4,1,146
536,50,101913.0,14,0,40,12,2,0,4,4,4,0,146
537,22,176488.0,10,0,10,15,2,4,8,3,4,0,146
538,18,109199.0,7,0,40,1,2,4,6,3,4,1,146
539,47,91158.0,16,0,50,10,2,0,8,4,4,1,146
541,34,101823.0,13,0,40,9,2,2,8,5,4,0,146
542,50,85583.0,13,250,5,9,6,2,0,5,4,0,146
543,66,84550.0,10,0,40,15,2,0,6,1,4,0,146
544,54,77659.0,13,0,52,9,2,2,7,5,4,0,146
545,51,97324.0,9,0,40,11,2,4,8,1,4,1,146
546,60,79414.0,14,10000,50,12,2,2,8,0,4,1,146
547,80,83068.0,7,0,20,1,4,6,4,1,4,0,146
548,53,92492.0,13,0,40,9,1,2,6,0,4,1,146
550,57,72670.0,13,0,40,9,2,2,10,0,4,1,146
551,80,86441.0,9,0,2,11,4,2,7,5,4,0,146
552,51,102220.0,11,0,40,8,2,2,2,0,4,1,146
553,53,92492.0,10,0,40,15,2,0,2,1,4,1,146
554,75,89450.0,14,0,20,12,4,6,4,1,4,0,146
555,35,95896.0,13,0,40,9,2,0,0,4,4,0,146
556,59,81728.0,12,0,40,7,0,5,4,2,4,0,146
557,49,106692.0,9,0,40,11,2,2,7,0,4,1,146
558,61,74128.0,9,0,70,11,2,4,7,1,4,1,146
559,32,92500.0,6,0,40,0,2,4,0,1,4,1,146
560,32,92500.0,6,0,40,0,2,2,0,1,4,1,146
561,23,106421.0,13,0,40,9,2,4,8,1,4,0,146
562,27,101233.0,13,0,45,9,2,4,4,1,4,1,146
563,58,70075.0,9,0,50,11,2,2,4,0,4,1,146
564,18,137748.0,7,0,16,1,2,4,9,4,4,1,146
565,20,172849.0,11,0,30,8,2,4,6,2,4,0,146
566,61,97889.0,13,0,7,9,5,2,8,0,4,1,146
567,32,127487.0,13,0,35,9,2,0,6,4,2,0,146
568,55,72670.0,10,0,20,15,3,2,4,0,4,1,146
569,56,70996.0,11,0,32,8,2,2,8,5,4,0,146
570,25,114822.0,13,0,40,9,2,4,4,3,4,1,146
571,63,63840.0,13,15000,43,9,2,0,8,1,4,1,47
572,53,88083.0,13,0,50,9,2,2,4,5,4,0,146
573,65,82245.0,11,0,40,8,0,2,8,5,4,0,146
574,32,98538.0,13,0,40,9,2,2,6,0,4,1,146
575,48,90277.0,10,0,42,15,2,2,0,5,4,0,146
576,61,79414.0,9,0,40,11,2,2,6,2,4,1,146
577,29,118323.0,13,0,40,9,2,2,9,0,4,1,146
578,57,88284.0,9,0,45,11,2,4,7,1,4,1,146
579,43,91614.0,9,0,41,11,2,4,7,1,4,1,146
580,60,82355.0,14,5894,50,12,2,2,8,0,4,1,146
581,67,85290.0,13,0,38,9,2,6,4,1,4,0,146
582,66,80729.0,9,0,80,11,1,2,3,0,4,1,146
583,29,151605.0,14,0,50,12,2,2,8,5,4,0,146
584,43,107715.0,10,0,70,15,3,0,4,1,4,1,146
585,63,71402.0,13,0,40,9,2,3,8,1,4,0,146
586,56,70996.0,9,0,40,11,2,2,4,5,4,0,146
587,24,139972.0,12,0,40,7,2,4,9,3,4,0,146
588,22,139972.0,12,0,20,7,2,4,9,3,4,0,146
589,39,94920.0,11,0,50,8,2,2,6,0,4,1,146
590,48,90277.0,13,0,40,9,2,0,9,4,4,0,146
591,58,92263.0,13,2500,50,9,3,2,4,0,4,1,146
592,25,146191.0,13,100,40,9,2,4,4,3,4,0,146
594,28,118323.0,13,0,40,9,2,4,6,3,4,1,146
595,27,253333.00000000003,13,0,40,9,2,4,6,1,2,1,56
596,58,88284.0,9,0,45,11,2,0,6,1,4,1,146
597,39,95896.0,13,0,5,9,4,2,8,5,4,0,146
598,53,98571.0,11,0,50,8,2,0,9,4,4,1,146
599,68,77846.0,10,0,15,15,2,2,7,0,4,1,146
600,80,77228.0,10,9000,25,15,4,2,9,0,4,1,146
601,45,85583.0,10,0,40,15,2,5,0,4,4,0,146
602,40,121432.0,10,0,30,15,2,4,0,1,4,0,146
603,41,100543.0,9,0,40,11,2,0,2,1,4,1,146
604,64,82386.0,10,0,45,15,2,0,10,1,4,0,146
605,51,78107.0,16,0,70,10,4,2,8,0,4,1,84
606,20,119122.0,10,0,30,15,2,4,2,3,4,1,146
607,49,76663.0,13,0,40,9,2,2,9,0,4,1,146
608,60,79414.0,13,0,35,9,2,2,9,0,4,1,146
609,19,137748.0,9,0,36,11,2,4,6,2,4,1,146
610,44,100543.0,11,0,50,8,2,2,4,0,4,1,146
611,21,130075.99999999999,7,0,40,1,2,4,6,3,4,1,146
612,48,108063.0,13,1500,25,9,2,2,10,0,4,1,146
613,55,91553.0,8,0,45,2,2,2,7,0,4,1,146
614,35,143378.0,14,0,30,12,2,4,10,3,4,0,146
615,63,85436.0,11,0,14,8,1,2,0,5,4,0,146
616,35,111146.0,16,0,25,10,2,4,8,3,4,1,146
617,34,112575.0,13,0,40,9,2,4,7,3,4,1,146
618,29,122704.0,13,0,40,9,2,4,7,3,4,1,146
619,52,80534.0,14,0,17,12,2,4,9,1,4,0,146
620,27,106179.0,10,0,40,15,2,4,8,4,4,0,146
621,29,141000.0,10,0,40,15,2,4,4,1,4,1,42
622,53,98571.0,15,200,50,14,0,2,8,0,4,1,146
623,54,75318.0,13,0,50,9,2,2,4,0,4,1,146
624,24,114868.0,13,0,35,9,2,4,4,3,4,1,146
626,18,121364.0,10,0,20,15,2,4,9,3,4,0,146
628,29,118323.0,13,3000,40,9,2,4,8,1,4,1,146
629,29,146191.0,10,0,40,15,2,4,0,1,4,0,146
630,49,83922.0,13,0,40,9,5,4,8,1,4,0,146
631,70,82864.0,13,0,40,9,2,2,9,0,4,1,146
632,34,105593.0,14,0,45,12,2,2,4,5,4,0,146
633,57,91553.0,10,0,40,15,2,2,8,0,4,1,146
634,31,157569.0,10,0,35,15,2,0,6,3,4,1,146
635,29,157569.0,9,0,40,11,2,4,10,3,4,1,146
636,30,104235.0,13,0,40,9,2,4,0,1,4,0,146
637,31,92500.0,9,0,99,11,2,4,10,1,4,1,146
638,62,74128.0,10,0,40,15,2,4,8,1,4,1,146
639,63,85770.0,11,0,24,8,2,2,8,5,4,0,146
640,45,94534.0,9,0,40,11,1,2,6,0,4,1,146
641,50,102220.0,9,0,40,11,2,6,2,4,4,1,146
642,23,106260.0,10,0,20,15,2,4,10,3,4,1,146
643,23,110362.0,13,0,40,9,2,4,8,3,4,0,146
644,71,75134.0,9,0,32,11,3,6,9,4,4,0,146
645,30,98538.0,10,0,40,15,2,4,4,3,4,1,146
646,52,89189.0,10,0,40,15,3,2,4,0,4,1,146
647,24,157320.0,10,0,20,15,2,4,10,3,4,1,146
648,22,157320.0,13,0,40,9,2,4,3,3,4,1,146
649,55,70075.0,10,0,50,15,2,2,4,0,4,1,146
650,19,109882.0,9,0,40,11,2,4,10,3,4,1,146
651,52,77659.0,12,0,50,7,2,4,0,1,4,0,146
652,55,84754.0,10,0,40,15,0,2,4,5,4,0,146
653,19,108038.0,10,0,10,15,2,4,9,3,1,1,80
654,41,134321.0,13,500,40,9,2,0,4,3,4,0,146
655,59,88284.0,16,14000,50,10,2,2,8,0,4,1,146
656,34,125431.0,6,0,40,0,3,2,10,3,4,1,146
657,47,106692.0,9,0,40,11,2,2,4,0,4,1,146
658,38,107177.0,12,0,96,7,1,2,6,0,4,1,146
659,57,93675.0,14,2500,35,12,2,2,8,5,4,0,146
660,56,70075.0,12,0,45,7,4,2,4,0,4,1,146
661,18,109882.0,7,0,40,1,2,4,0,3,4,1,146
662,53,84730.0,14,0,40,12,2,0,4,4,4,0,146
663,24,163145.0,13,0,20,9,2,4,4,3,4,1,146
665,31,112575.0,10,0,40,15,2,4,3,3,4,1,146
666,30,104235.0,8,0,40,2,2,4,6,3,4,0,146
667,55,102945.0,9,0,40,11,4,2,6,0,4,1,146
668,59,102945.0,9,0,40,11,4,2,2,0,4,1,146
669,32,98538.0,9,0,40,11,2,4,6,3,4,1,146
670,52,78107.0,9,0,45,11,2,2,4,0,4,1,146
671,24,119122.0,10,0,40,15,2,4,7,3,4,1,146
672,46,109975.0,13,0,30,9,4,2,3,0,1,1,150
673,59,91553.0,9,0,65,11,2,0,3,4,4,1,146
674,55,92263.0,12,15000,40,7,2,2,4,0,4,1,146
676,35,140732.0,10,0,40,15,2,2,10,0,4,1,146
677,85,74470.0,16,2000,30,10,3,2,8,0,4,1,55
678,49,90277.0,10,0,40,15,2,2,0,5,4,0,146
679,21,157320.0,9,0,40,11,2,4,10,3,4,1,146
680,57,87248.0,13,0,50,9,2,4,4,4,4,1,146
681,29,141000.0,9,0,40,11,2,2,7,3,4,1,146
682,33,104235.0,13,0,40,9,2,4,4,1,4,0,146
683,34,92500.0,13,0,40,9,2,4,4,1,4,1,146
684,55,95680.0,12,0,40,7,3,2,2,0,4,1,146
685,44,108063.0,9,0,40,11,3,0,3,1,4,1,146
686,48,90277.0,15,10000,50,14,2,2,8,5,4,0,146
687,33,92500.0,13,0,40,9,2,4,0,1,4,1,146
688,31,92500.0,10,0,40,15,2,4,9,1,4,1,146
689,37,94920.0,9,0,50,11,2,2,3,0,4,1,146
690,35,82194.0,10,0,60,15,3,2,9,0,4,1,146
691,41,100543.0,7,0,50,1,2,4,8,1,4,1,146
692,35,128565.0,9,0,45,11,2,0,9,1,4,0,146
693,56,95680.0,14,0,40,12,4,2,9,0,4,1,146
694,58,106757.0,10,0,40,15,2,2,10,0,4,1,146
695,24,110362.0,12,0,32,7,2,4,6,3,4,0,146
696,54,89189.0,9,0,40,11,2,2,7,0,4,1,146
697,36,99447.0,9,0,34,11,2,0,6,4,4,0,146
699,61,74128.0,9,0,40,11,4,2,7,0,4,1,146
700,47,91158.0,13,999999,50,9,3,2,4,0,4,1,146
701,56,84754.0,11,0,40,8,2,0,4,4,4,0,55
702,55,84754.0,10,0,50,15,0,0,4,3,4,0,146
703,41,112393.0,13,0,40,9,2,5,8,1,1,0,146
704,45,76663.0,14,0,55,12,3,0,8,4,4,1,146
706,54,75318.0,13,0,45,9,2,0,9,1,4,1,146
707,34,112575.0,9,0,65,11,4,2,10,0,4,1,146
708,55,100927.0,11,0,50,8,2,2,9,0,4,1,146
709,22,134893.0,10,0,20,15,2,4,0,3,4,1,146
710,30,89197.0,9,0,40,11,0,4,7,1,4,1,146
712,40,100543.0,10,0,30,15,2,4,10,1,4,1,146
713,41,121432.0,13,0,45,9,2,4,4,1,4,0,146
714,54,84938.0,10,0,40,15,2,0,4,1,4,0,146
715,32,104235.0,10,0,40,15,2,4,0,4,4,0,146
716,28,118031.0,11,0,30,8,2,4,6,1,4,0,146
717,28,110723.0,7,0,60,1,2,4,2,1,4,1,146
718,53,84730.0,10,0,24,15,2,2,0,5,4,0,146
719,51,97324.0,9,0,55,11,2,2,7,0,4,1,146
720,45,93619.0,10,0,40,15,2,2,0,5,4,0,146
721,63,83092.0,14,0,40,12,2,0,4,1,4,0,146
723,44,138478.0,13,0,40,9,2,2,6,5,1,0,109
724,52,92492.0,13,0,40,9,2,2,4,0,4,1,146
725,45,108989.0,10,0,40,15,2,4,8,1,4,1,145
726,63,92567.0,9,0,40,11,2,0,6,3,4,1,146
727,60,102384.0,13,0,40,9,2,4,6,3,4,1,146
728,42,138465.0,13,0,60,9,2,2,9,0,4,1,146
729,19,144073.0,10,0,20,15,2,4,6,3,4,1,146
730,34,74560.0,13,0,40,9,2,2,8,0,1,1,67
731,27,115807.0,10,0,38,15,2,4,6,1,4,1,146
732,28,123451.0,9,0,52,11,2,4,0,1,4,0,146
733,48,80183.0,10,0,40,15,2,0,9,1,4,1,146
734,35,112099.0,13,0,45,9,2,4,4,1,4,1,114
735,37,121576.0,12,0,40,7,2,2,9,5,1,0,146
736,59,69048.0,10,0,60,15,2,0,10,1,4,0,146
737,50,98571.0,10,0,40,15,2,2,8,0,4,1,146
738,32,98538.0,12,0,24,7,2,4,9,3,4,1,146
739,67,82245.0,14,72000,40,12,2,6,4,1,4,0,146
740,50,92492.0,13,10000,45,9,3,2,9,0,4,1,146
742,30,93293.0,12,0,40,7,2,4,6,3,4,1,146
743,36,85968.0,13,0,40,9,2,2,4,0,4,1,146
745,37,95734.0,13,0,40,9,2,2,7,0,4,1,146
746,37,94920.0,9,0,40,11,2,0,2,4,4,1,146
747,38,179014.0,3,0,40,4,2,2,2,0,4,1,64
748,45,106692.0,14,0,40,12,2,2,8,0,4,1,146
749,50,106908.0,9,0,40,11,2,2,6,0,1,1,69
750,48,102882.0,12,0,40,7,2,2,8,0,4,1,146
751,57,70075.0,13,0,60,9,2,2,4,0,4,1,146
752,54,75318.0,12,0,40,7,2,2,8,0,4,1,146
753,52,97324.0,12,0,42,7,5,2,6,0,4,1,146
755,63,75296.0,13,0,45,9,0,2,0,0,4,1,146
756,26,146191.0,9,0,50,11,2,2,9,5,4,0,146
757,60,94479.0,13,200,45,9,2,2,4,5,4,0,146
758,76,83068.0,15,0,20,14,4,2,8,5,4,0,146
760,45,103100.0,12,0,50,7,2,4,0,1,4,0,146
761,36,154811.0,13,0,40,9,2,2,8,5,4,0,108
762,36,135707.0,9,0,40,11,2,4,3,3,4,1,146
763,60,73469.0,9,0,36,11,1,0,8,1,4,0,146
764,48,147575.0,12,0,50,7,2,2,8,5,2,0,108
765,36,94920.0,13,0,40,9,2,2,0,0,4,1,145
766,40,137288.0,14,0,50,12,2,5,4,4,4,1,146
767,52,78107.0,10,0,40,15,2,0,8,4,4,1,146
768,18,113950.0,7,0,20,1,2,4,6,3,4,1,146
769,18,113950.0,7,0,10,1,2,4,6,3,4,1,146
770,63,71402.0,9,0,38,11,2,6,0,1,4,0,146
771,85,67568.0,9,0,30,11,2,2,10,0,4,1,146
772,51,92492.0,9,0,40,11,2,0,3,1,4,1,146
773,35,95734.0,12,0,45,7,2,4,2,1,4,1,146
774,53,78777.0,9,0,60,11,2,0,9,1,4,1,146
775,51,81225.0,13,0,25,9,2,0,6,1,4,0,146
776,20,141172.0,9,0,30,11,2,4,6,1,4,0,146
777,64,82327.0,12,0,40,7,2,2,8,0,4,1,146
778,45,132386.0,14,0,40,12,2,2,8,0,4,1,146
780,57,70075.0,9,0,40,11,2,0,4,1,4,1,146
781,56,91553.0,12,0,40,7,0,2,10,0,4,1,146
782,71,78584.0,13,0,24,9,2,6,4,1,4,0,145
783,61,76189.0,9,0,25,11,2,5,9,1,4,0,146
784,68,94499.0,13,0,30,9,4,2,9,0,4,1,146
785,60,97889.0,13,0,40,9,3,2,9,0,4,1,146
786,51,97324.0,9,0,40,11,2,2,6,0,4,1,146
787,39,135707.0,13,0,50,9,2,4,9,4,4,1,146
788,37,154245.0,10,0,40,15,2,4,0,1,4,0,146
789,39,135707.0,13,0,45,9,2,2,4,0,4,1,146
790,53,156627.0,9,0,40,11,3,2,4,5,0,0,146
791,71,97099.0,9,0,24,11,2,4,6,1,4,1,146
792,32,89197.0,9,0,45,11,2,4,8,1,4,1,146
793,26,110723.0,13,0,50,9,2,4,7,1,4,1,146
794,73,76893.0,10,0,20,15,5,2,10,0,4,1,146
795,58,70676.0,13,0,45,9,0,2,0,0,4,1,146
796,76,77759.0,9,1200,6,11,2,2,0,5,4,0,146
797,38,94920.0,16,0,60,10,2,2,8,0,4,1,146
798,36,140732.0,13,0,30,9,2,4,10,3,4,1,146
799,47,94534.0,12,0,48,7,1,2,6,0,4,1,146
800,37,100300.0,12,0,50,7,4,2,6,5,4,0,146
801,59,83497.0,13,6215,40,9,2,0,4,1,4,1,146
802,62,91702.0,3,0,38,4,2,4,6,2,4,1,42
803,59,91254.0,3,0,29,4,2,2,2,2,4,1,42
804,63,78712.0,14,0,45,12,2,2,4,0,4,1,146
805,61,79831.0,10,0,40,15,2,2,8,0,4,1,146
806,28,110111.0,9,0,40,11,2,2,9,5,4,0,146
807,45,88752.0,12,0,55,7,2,4,10,3,4,0,146
808,42,146569.0,13,0,40,9,2,2,4,0,1,1,146
809,50,68261.0,14,0,72,12,2,2,6,0,1,1,105
810,54,85457.0,10,0,40,15,2,0,4,1,4,0,146
811,50,93285.0,9,0,50,11,2,0,2,1,4,1,146
812,56,92338.0,10,0,40,15,2,4,8,1,4,1,146
813,45,91158.0,9,0,40,11,2,2,3,0,4,1,146
815,66,82950.0,14,0,50,12,2,4,0,1,4,0,146
816,63,78712.0,13,15000,50,9,2,2,4,0,4,1,146
817,38,96718.0,6,0,45,0,2,4,8,4,4,0,146
818,55,92338.0,13,0,40,9,2,0,7,1,4,1,146
819,54,85457.0,13,0,40,9,2,0,7,1,4,0,146
820,33,158921.0,13,0,40,9,2,4,8,1,4,1,146
821,40,122474.0,14,1800,25,12,1,2,8,5,4,0,146
822,46,126830.0,13,0,40,9,2,2,10,0,4,1,42
825,50,102220.0,10,0,40,15,2,4,2,1,4,1,146
826,50,88752.0,10,0,20,15,2,4,6,1,4,0,146
827,47,107606.0,12,0,40,7,2,2,0,0,4,1,146
828,35,73926.0,9,0,40,11,2,4,7,4,1,1,146
829,30,104998.0,11,0,40,8,2,4,0,1,1,0,146
830,51,88083.0,14,0,38,12,5,0,8,4,4,0,146
831,63,79387.0,13,0,48,9,2,0,4,1,4,1,146
832,41,132386.0,13,0,50,9,2,2,4,0,4,1,146
833,56,81728.0,13,0,12,9,2,2,6,5,4,0,146
834,37,82898.0,13,0,45,9,2,2,4,0,4,1,146
835,59,94479.0,10,0,40,15,2,2,4,5,4,0,146
836,28,119338.0,10,0,40,15,2,4,6,3,4,1,146
837,25,147445.0,10,0,40,15,2,4,6,3,4,0,146
838,49,103100.0,12,0,40,7,2,0,0,1,4,0,146
839,48,105098.0,13,0,70,9,4,5,4,1,4,1,146
840,55,82429.0,9,0,30,11,2,2,6,5,4,0,146
841,22,107334.0,10,0,8,15,2,4,6,3,4,0,146
842,36,199671.0,9,0,40,11,2,4,7,3,2,1,146
843,41,104266.0,13,0,40,9,2,2,3,0,4,1,146
844,58,95680.0,13,0,40,9,2,2,4,0,4,1,146
846,57,70996.0,10,0,24,15,4,0,6,1,4,0,146
847,70,90859.0,14,0,20,12,2,2,6,0,1,1,67
848,80,83354.0,13,500,5,9,4,3,6,4,4,0,146
849,47,104204.0,10,0,40,15,2,6,2,3,4,1,146
850,36,95896.0,13,0,45,9,2,2,8,5,4,0,146
851,35,92316.0,14,0,40,12,2,2,4,0,4,1,146
852,47,86317.0,14,0,40,12,2,0,4,4,4,0,146
853,21,103344.0,10,0,25,15,2,4,3,3,4,1,146
854,45,127543.0,11,0,35,8,4,5,8,4,2,0,146
855,25,196564.0,9,0,40,11,2,4,2,4,2,1,146
856,43,95657.0,9,0,40,11,2,4,4,2,4,0,146
857,34,153246.0,13,0,60,9,2,4,4,1,4,1,146
858,39,155567.0,12,0,45,7,2,4,4,1,4,0,146
859,44,108639.0,13,0,45,9,2,2,8,0,4,1,146
860,20,127648.0,10,3000,29,15,2,4,9,4,4,0,42
861,48,127650.0,6,0,40,0,4,2,2,2,4,1,42
863,48,94422.0,13,0,38,9,1,2,6,5,4,0,146
865,38,85237.0,12,0,45,7,2,2,8,0,4,1,146
866,31,89962.0,12,0,40,7,2,2,8,0,4,1,25
867,61,79831.0,13,0,32,9,4,0,2,1,4,1,146
868,67,81421.0,13,0,40,9,2,2,4,0,4,1,146
869,33,74560.0,13,0,40,9,2,2,8,0,1,1,67
871,46,92118.0,2,0,36,3,2,3,8,2,4,0,60
872,64,69643.0,12,0,50,7,2,2,9,0,4,1,146
873,28,130339.0,14,0,40,12,2,2,8,5,1,0,146
874,63,65519.0,13,0,40,9,2,2,0,0,1,1,146
875,52,100927.0,13,0,50,9,2,2,4,0,4,1,146
876,17,113242.0,6,0,8,0,2,4,10,3,4,1,146
877,53,78777.0,9,0,45,11,2,2,4,0,4,1,146
878,44,85511.0,12,0,40,7,2,2,9,0,1,1,32
879,72,82864.0,13,0,65,9,2,2,4,0,4,1,146
880,40,108639.0,13,0,40,9,2,4,8,1,4,1,146
881,44,104760.0,9,0,40,11,2,2,8,0,4,1,146
882,40,96195.0,9,0,30,11,2,0,6,4,4,0,146
883,17,110824.0,6,0,10,0,2,4,6,3,4,1,146
884,52,75964.0,9,0,40,11,2,0,7,4,4,1,146
885,21,136131.0,10,0,16,15,2,4,6,3,4,0,146
886,44,96195.0,9,0,40,11,2,0,8,1,4,0,146
887,24,111672.0,12,0,72,7,5,4,6,1,4,1,146
888,61,74763.0,13,0,50,9,2,2,4,0,4,1,146
890,51,98571.0,9,0,40,11,2,2,3,0,4,1,146
891,20,102466.0,9,0,40,11,2,4,6,3,4,1,146
892,60,72094.0,9,0,40,11,2,0,3,1,4,1,146
893,57,69048.0,12,0,25,7,1,0,6,1,4,0,146
894,45,77320.0,10,0,50,15,2,0,4,1,4,1,146
895,60,91338.0,13,0,52,9,3,2,4,0,1,1,67
896,32,104690.0,13,0,40,9,2,4,4,3,1,1,67
897,31,107060.0,13,0,40,9,2,4,8,3,1,0,67
898,32,105129.0,13,0,40,9,2,4,8,4,4,0,146
899,33,93293.0,9,0,40,11,2,4,9,1,4,1,146
900,26,111584.0,13,0,40,9,2,3,8,4,1,1,109
901,41,92803.0,9,0,65,11,2,3,6,1,4,1,42
902,49,88829.0,12,0,40,7,2,2,4,5,4,0,146
904,25,168744.0,12,0,40,7,5,2,0,5,4,0,146
905,59,92338.0,12,0,60,7,2,0,9,1,4,1,146
906,52,85457.0,10,0,40,15,2,0,0,1,4,0,146
907,57,97144.0,11,0,40,8,2,2,4,5,4,0,146
908,28,168744.0,10,0,40,15,0,4,0,3,4,0,146
909,29,174077.0,10,0,40,15,0,4,0,1,4,1,146
910,30,138259.0,11,0,40,8,2,4,6,3,4,0,146
911,61,72844.0,12,0,34,7,2,0,8,1,4,0,146
912,63,40298.0,14,0,22,12,2,0,10,4,4,0,146
914,68,34515.0,10,0,36,15,2,0,0,1,4,0,146
915,65,42929.0,15,500,7,14,2,2,4,0,4,1,146
916,32,53288.0,13,0,50,9,2,2,4,0,4,1,146
917,22,48924.0,10,0,35,15,2,4,6,1,4,0,146
918,52,56410.0,13,0,50,9,2,2,8,5,4,0,146
919,71,43134.0,13,0,10,9,2,0,0,1,4,0,146
920,52,49184.0,9,0,40,11,2,0,4,3,4,1,146
921,43,53333.0,13,0,40,9,2,0,2,1,4,1,146
922,56,42110.0,12,0,50,7,2,2,3,0,4,1,146
923,66,41406.0,9,0,60,11,2,2,9,0,4,1,146
924,60,41252.0,12,0,40,7,2,2,4,5,4,0,146
925,62,32988.0,9,0,40,11,2,0,6,1,4,0,146
926,61,41514.0,9,0,42,11,2,0,10,1,4,1,146
927,70,40551.0,13,0,45,9,2,0,8,1,4,1,146
928,40,56545.0,14,0,40,12,1,2,8,0,4,1,146
929,53,35168.0,7,0,40,1,5,2,6,5,4,0,146
931,33,45150.0,13,0,40,9,2,4,8,1,4,0,146
932,62,39789.0,14,0,50,12,2,2,8,5,4,0,146
933,57,40837.0,10,0,30,15,3,2,0,5,4,0,146
934,62,31818.0,13,0,40,9,2,2,8,5,4,0,146
935,67,39736.0,13,0,45,9,2,2,4,0,4,1,146
936,44,52056.0,12,0,40,7,2,2,0,5,4,0,146
937,33,53282.0,13,0,45,9,2,4,8,1,4,1,146
938,29,47082.0,11,0,42,8,2,4,8,1,4,0,146
939,66,41406.0,14,0,40,12,2,2,4,0,4,1,146
940,24,73155.0,9,0,40,11,2,4,7,3,4,1,146
941,55,56434.0,9,0,40,11,2,0,8,1,4,1,146
942,29,56752.0,13,0,40,9,2,2,8,0,4,1,146
943,23,78908.0,13,0,40,9,2,4,4,4,4,0,146
944,62,44423.0,9,0,40,11,2,2,6,2,4,1,146
945,31,53582.0,13,0,40,9,5,4,8,1,4,0,146
946,60,40042.0,14,0,40,12,2,4,0,1,4,1,146
947,46,36863.0,13,0,40,9,2,4,6,4,4,0,146
948,48,48487.0,5,0,40,6,2,4,6,1,4,1,146
949,23,48924.0,13,0,25,9,2,4,0,1,4,0,146
950,65,41095.0,13,0,16,9,1,2,8,5,4,0,146
951,43,42055.0,14,0,40,12,2,2,8,5,4,0,146
952,65,46818.0,10,0,40,15,1,4,0,1,4,0,146
953,37,60276.0,10,0,40,15,3,4,2,4,4,1,146
954,41,53333.0,14,0,40,12,2,2,4,0,4,1,146
955,29,65626.0,12,0,48,7,2,2,5,5,4,0,146
956,40,51442.0,11,0,40,8,2,0,2,1,4,1,146
957,35,42522.0,10,0,40,15,2,2,0,5,4,0,146
